MAINHEATCONT_DESCRIPTION,MAINHEAT_ENERGY_EFF,1232.1782953499849
MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,1232.1782953499849
MAIN_FUEL,MAINHEATC_ENERGY_EFF,1202.209795904703
MAINHEATC_ENERGY_EFF,MAIN_FUEL,1202.209795904703
MAIN_FUEL,MAINHEATC_ENV_EFF,1202.209795904703
MAINHEATC_ENV_EFF,MAIN_FUEL,1202.209795904703
HOT_WATER_ENERGY_EFF,MECHANICAL_VENTILATION,1195.9694899846359
MECHANICAL_VENTILATION,HOT_WATER_ENERGY_EFF,1195.9694899846356
TRANSACTION_TYPE,BUILT_FORM,1151.7413738523908
BUILT_FORM,TRANSACTION_TYPE,1151.7413738523903
HEAT_LOSS_CORRIDOOR,MAIN_FUEL,1141.3214901433541
MAIN_FUEL,HEAT_LOSS_CORRIDOOR,1141.3214901433541
MECHANICAL_VENTILATION,MAINHEAT_ENV_EFF,1129.4796398041196
MAINHEAT_ENV_EFF,MECHANICAL_VENTILATION,1129.4796398041194
ROOF_ENERGY_EFF,ROOF_DESCRIPTION,1128.8781581881728
ROOF_ENV_EFF,ROOF_DESCRIPTION,1128.8781581881728
ROOF_DESCRIPTION,ROOF_ENERGY_EFF,1128.8781581881726
ROOF_DESCRIPTION,ROOF_ENV_EFF,1128.8781581881726
BUILT_FORM,MAINHEAT_ENV_EFF,1109.9789859691
MAINHEAT_ENV_EFF,BUILT_FORM,1109.9789859691
WINDOWS_ENV_EFF,HOT_WATER_ENERGY_EFF,1083.0533374034947
HOT_WATER_ENERGY_EFF,WINDOWS_ENERGY_EFF,1083.0533374034947
WINDOWS_ENERGY_EFF,HOT_WATER_ENERGY_EFF,1083.0533374034947
HOT_WATER_ENERGY_EFF,WINDOWS_ENV_EFF,1083.0533374034947
PROPERTY_TYPE,MAINHEAT_ENERGY_EFF,1078.797741460621
MAINHEAT_ENERGY_EFF,PROPERTY_TYPE,1078.797741460621
HOT_WATER_ENV_EFF,WINDOWS_ENV_EFF,1068.6965067310334
HOT_WATER_ENV_EFF,WINDOWS_ENERGY_EFF,1068.6965067310334
WINDOWS_ENERGY_EFF,HOT_WATER_ENV_EFF,1068.6965067310332
WINDOWS_ENV_EFF,HOT_WATER_ENV_EFF,1068.6965067310332
HOTWATER_DESCRIPTION,HOT_WATER_ENV_EFF,1038.8081146227228
HOT_WATER_ENV_EFF,HOTWATER_DESCRIPTION,1038.8081146227225
LIGHTING_ENV_EFF,MECHANICAL_VENTILATION,1026.367844442161
MECHANICAL_VENTILATION,LIGHTING_ENV_EFF,1026.3678444421605
MAINHEATC_ENERGY_EFF,WINDOWS_DESCRIPTION,1026.3454082912767
MAINHEATC_ENV_EFF,WINDOWS_DESCRIPTION,1026.3454082912767
WINDOWS_DESCRIPTION,MAINHEATC_ENERGY_EFF,1026.3454082912765
WINDOWS_DESCRIPTION,MAINHEATC_ENV_EFF,1026.3454082912765
MECHANICAL_VENTILATION,LIGHTING_ENERGY_EFF,1024.9876632328637
LIGHTING_ENERGY_EFF,MECHANICAL_VENTILATION,1024.9876632328637
FLOOR_LEVEL,WINDOWS_ENERGY_EFF,1016.5123920824548
FLOOR_LEVEL,WINDOWS_ENV_EFF,1016.5123920824548
WINDOWS_ENERGY_EFF,FLOOR_LEVEL,1016.5123920824543
WINDOWS_ENV_EFF,FLOOR_LEVEL,1016.5123920824543
HOTWATER_DESCRIPTION,MAINS_GAS_FLAG,1007.3722976327746
MAINS_GAS_FLAG,HOTWATER_DESCRIPTION,1007.3722976327743
HOT_WATER_ENV_EFF,HEAT_LOSS_CORRIDOOR,1003.3805751409398
HEAT_LOSS_CORRIDOOR,HOT_WATER_ENV_EFF,1003.3805751409398
FLOOR_LEVEL,WALLS_ENV_EFF,988.7249072306108
FLOOR_LEVEL,WALLS_ENERGY_EFF,988.7249072306108
WALLS_ENERGY_EFF,FLOOR_LEVEL,988.7249072306106
WALLS_ENV_EFF,FLOOR_LEVEL,988.7249072306106
ROOF_ENERGY_EFF,LIGHTING_ENERGY_EFF,978.424641295936
LIGHTING_ENERGY_EFF,ROOF_ENV_EFF,978.424641295936
LIGHTING_ENERGY_EFF,ROOF_ENERGY_EFF,978.424641295936
ROOF_ENV_EFF,LIGHTING_ENERGY_EFF,978.424641295936
ROOF_ENERGY_EFF,LIGHTING_ENV_EFF,976.3586434075808
LIGHTING_ENV_EFF,ROOF_ENV_EFF,976.3586434075808
LIGHTING_ENV_EFF,ROOF_ENERGY_EFF,976.3586434075808
ROOF_ENV_EFF,LIGHTING_ENV_EFF,976.3586434075808
WALLS_ENERGY_EFF,PROPERTY_TYPE,967.5554612217068
PROPERTY_TYPE,WALLS_ENERGY_EFF,967.5554612217068
PROPERTY_TYPE,WALLS_ENV_EFF,967.5554612217068
WALLS_ENV_EFF,PROPERTY_TYPE,967.5554612217068
FLOOR_LEVEL,ENERGY_TARIFF,928.7823034027472
ENERGY_TARIFF,FLOOR_LEVEL,928.7823034027472
